object_type,object_uri,view_name,explore_name,field_name,construct,translation_class,complexity,reason,lkml_file,line,lookml_commit
dimension,looker:analytics:field:delivery_project_cycle_times_hkm:cycle_days_per_story_point,delivery_project_cycle_times_hkm,,cycle_days_per_story_point,dimension:column,mechanical,Low,,views/delivery_project_cycle_times_hkm.view.lkml,246,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_project_cycle_times_hkm:cycle_start_status,delivery_project_cycle_times_hkm,,cycle_start_status,dimension:column,mechanical,Low,,views/delivery_project_cycle_times_hkm.view.lkml,216,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_project_cycle_times_hkm:first_issue_status,delivery_project_cycle_times_hkm,,first_issue_status,dimension:column,mechanical,Low,,views/delivery_project_cycle_times_hkm.view.lkml,195,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_project_cycle_times_hkm:is_complete_issue,delivery_project_cycle_times_hkm,,is_complete_issue,dimension:column,mechanical,Low,,views/delivery_project_cycle_times_hkm.view.lkml,293,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_project_cycle_times_hkm:is_incomplete_issue,delivery_project_cycle_times_hkm,,is_incomplete_issue,dimension:column,mechanical,Low,,views/delivery_project_cycle_times_hkm.view.lkml,282,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_project_cycle_times_hkm:is_notstarted_issue,delivery_project_cycle_times_hkm,,is_notstarted_issue,dimension:column,mechanical,Low,,views/delivery_project_cycle_times_hkm.view.lkml,271,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_project_cycle_times_hkm:is_unpointed_issue,delivery_project_cycle_times_hkm,,is_unpointed_issue,dimension:column,mechanical,Low,,views/delivery_project_cycle_times_hkm.view.lkml,259,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_project_cycle_times_hkm:issue_id,delivery_project_cycle_times_hkm,,issue_id,dimension:column,mechanical,Low,,views/delivery_project_cycle_times_hkm.view.lkml,160,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_project_cycle_times_hkm:issue_key,delivery_project_cycle_times_hkm,,issue_key,dimension:column,mechanical,Low,,views/delivery_project_cycle_times_hkm.view.lkml,154,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_project_cycle_times_hkm:project_name,delivery_project_cycle_times_hkm,,project_name,dimension:column,mechanical,Low,,views/delivery_project_cycle_times_hkm.view.lkml,185,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_project_cycle_times_hkm:sprint_id,delivery_project_cycle_times_hkm,,sprint_id,dimension:column,mechanical,Low,,views/delivery_project_cycle_times_hkm.view.lkml,175,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_project_cycle_times_hkm:sprint_name,delivery_project_cycle_times_hkm,,sprint_name,dimension:column,mechanical,Low,,views/delivery_project_cycle_times_hkm.view.lkml,180,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_project_cycle_times_hkm:story_point_estimate_cycle_start,delivery_project_cycle_times_hkm,,story_point_estimate_cycle_start,dimension:column,mechanical,Low,,views/delivery_project_cycle_times_hkm.view.lkml,205,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_project_cycle_times_hkm:story_points_cycle_start,delivery_project_cycle_times_hkm,,story_points_cycle_start,dimension:column,mechanical,Low,,views/delivery_project_cycle_times_hkm.view.lkml,200,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_project_cycle_times_hkm:total_cycle_days,delivery_project_cycle_times_hkm,,total_cycle_days,dimension:column,mechanical,Low,,views/delivery_project_cycle_times_hkm.view.lkml,232,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_project_docs_dim:company_fk,delivery_project_docs_dim,,company_fk,dimension:column,mechanical,Low,,views/delivery_project_docs_dim.view.lkml,5,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_project_docs_dim:company_id,delivery_project_docs_dim,,company_id,dimension:column,mechanical,Low,,views/delivery_project_docs_dim.view.lkml,10,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_project_docs_dim:delivery_project_docs_pk,delivery_project_docs_dim,,delivery_project_docs_pk,dimension:column,mechanical,Low,,views/delivery_project_docs_dim.view.lkml,16,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_project_docs_dim:page_contents,delivery_project_docs_dim,,page_contents,dimension:column,mechanical,Low,,views/delivery_project_docs_dim.view.lkml,22,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_project_docs_dim:page_id,delivery_project_docs_dim,,page_id,dimension:column,mechanical,Low,,views/delivery_project_docs_dim.view.lkml,34,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_project_docs_dim:page_summary,delivery_project_docs_dim,,page_summary,dimension:column,mechanical,Low,,views/delivery_project_docs_dim.view.lkml,40,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_project_docs_dim:page_title,delivery_project_docs_dim,,page_title,dimension:column,mechanical,Low,,views/delivery_project_docs_dim.view.lkml,46,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_project_docs_dim:page_version_number,delivery_project_docs_dim,,page_version_number,dimension:column,mechanical,Low,,views/delivery_project_docs_dim.view.lkml,52,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_project_docs_dim:space_name,delivery_project_docs_dim,,space_name,dimension:column,mechanical,Low,,views/delivery_project_docs_dim.view.lkml,58,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_projects_dim:company_pk,delivery_projects_dim,,company_pk,dimension:column,mechanical,Low,,views/delivery_projects_dim.view.lkml,5,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_projects_dim:delivery_project_pk,delivery_projects_dim,,delivery_project_pk,dimension:column,mechanical,Low,,views/delivery_projects_dim.view.lkml,12,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_projects_dim:project_category_description,delivery_projects_dim,,project_category_description,dimension:column,mechanical,Low,,views/delivery_projects_dim.view.lkml,24,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_projects_dim:project_category_name,delivery_projects_dim,,project_category_name,dimension:column,mechanical,Low,,views/delivery_projects_dim.view.lkml,31,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_projects_dim:project_created,delivery_projects_dim,,project_created,dimension:derived,mechanical,Low,,views/delivery_projects_dim.view.lkml,38,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_projects_dim:project_id,delivery_projects_dim,,project_id,dimension:column,mechanical,Low,,views/delivery_projects_dim.view.lkml,46,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_projects_dim:project_name,delivery_projects_dim,,project_name,dimension:column,mechanical,Low,,views/delivery_projects_dim.view.lkml,68,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_projects_dim:project_notes,delivery_projects_dim,,project_notes,dimension:column,mechanical,Low,,views/delivery_projects_dim.view.lkml,75,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_projects_dim:project_status,delivery_projects_dim,,project_status,dimension:column,mechanical,Low,,views/delivery_projects_dim.view.lkml,82,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_projects_dim:project_type,delivery_projects_dim,,project_type,dimension:column,mechanical,Low,,views/delivery_projects_dim.view.lkml,89,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_task_history:task_id,delivery_task_history,,task_id,dimension:column,mechanical,Low,,views/delivery_task_history.view.lkml,71,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:contact_pk,delivery_tasks_fact,,contact_pk,dimension:column,mechanical,Low,,views/delivery_tasks_fact.view.lkml,66,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:days_to_complete,delivery_tasks_fact,,days_to_complete,dimension:derived,mechanical,Low,,views/delivery_tasks_fact.view.lkml,167,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:deliverable_category,delivery_tasks_fact,,deliverable_category,dimension:derived,mechanical,Low,,views/delivery_tasks_fact.view.lkml,237,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:deliverable_id,delivery_tasks_fact,,deliverable_id,dimension:column,mechanical,Low,,views/delivery_tasks_fact.view.lkml,109,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:deliverable_type,delivery_tasks_fact,,deliverable_type,dimension:column,mechanical,Low,,views/delivery_tasks_fact.view.lkml,115,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:delivery_project_fk,delivery_tasks_fact,,delivery_project_fk,dimension:column,mechanical,Low,,views/delivery_tasks_fact.view.lkml,11,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:delivery_task_pk,delivery_tasks_fact,,delivery_task_pk,dimension:column,mechanical,Low,,views/delivery_tasks_fact.view.lkml,17,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:epic_name,delivery_tasks_fact,,epic_name,dimension:column,mechanical,Low,,views/delivery_tasks_fact.view.lkml,273,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:parent_task_id,delivery_tasks_fact,,parent_task_id,dimension:column,mechanical,Low,,views/delivery_tasks_fact.view.lkml,29,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:sprint_board_url,delivery_tasks_fact,,sprint_board_url,dimension:column,mechanical,Low,,views/delivery_tasks_fact.view.lkml,60,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:sprint_name,delivery_tasks_fact,,sprint_name,dimension,assisted,Medium,link: confirm Omni links syntax and Mustache tokens,views/delivery_tasks_fact.view.lkml,121,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:task_assignee_user_id,delivery_tasks_fact,,task_assignee_user_id,dimension:column,mechanical,Low,,views/delivery_tasks_fact.view.lkml,35,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:task_creator_user_id,delivery_tasks_fact,,task_creator_user_id,dimension:column,mechanical,Low,,views/delivery_tasks_fact.view.lkml,86,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:task_days_open,delivery_tasks_fact,,task_days_open,dimension:derived,mechanical,Low,,views/delivery_tasks_fact.view.lkml,221,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:task_description,delivery_tasks_fact,,task_description,dimension:column,mechanical,Low,,views/delivery_tasks_fact.view.lkml,92,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:task_id,delivery_tasks_fact,,task_id,dimension:column,mechanical,Low,,views/delivery_tasks_fact.view.lkml,98,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:task_is_completed,delivery_tasks_fact,,task_is_completed,dimension:column,mechanical,Low,,views/delivery_tasks_fact.view.lkml,103,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:task_is_latest_sprint_version,delivery_tasks_fact,,task_is_latest_sprint_version,dimension:column,mechanical,Low,,views/delivery_tasks_fact.view.lkml,24,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:task_name,delivery_tasks_fact,,task_name,dimension,assisted,Medium,link: confirm Omni links syntax and Mustache tokens,views/delivery_tasks_fact.view.lkml,263,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:task_sprint_day,delivery_tasks_fact,,task_sprint_day,dimension:derived,mechanical,Low,,views/delivery_tasks_fact.view.lkml,192,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:task_status,delivery_tasks_fact,,task_status,dimension:column,mechanical,Low,,views/delivery_tasks_fact.view.lkml,286,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:task_status_colour,delivery_tasks_fact,,task_status_colour,dimension:column,mechanical,Low,,views/delivery_tasks_fact.view.lkml,299,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:task_status_workflow_stage_number,delivery_tasks_fact,,task_status_workflow_stage_number,dimension:derived,mechanical,Low,,views/delivery_tasks_fact.view.lkml,279,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:task_story_points,delivery_tasks_fact,,task_story_points,dimension:column,mechanical,Low,,views/delivery_tasks_fact.view.lkml,312,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:task_target_status_delivery_day_target,delivery_tasks_fact,,task_target_status_delivery_day_target,dimension:derived,mechanical,Low,,views/delivery_tasks_fact.view.lkml,198,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:task_type,delivery_tasks_fact,,task_type,dimension:column,mechanical,Low,,views/delivery_tasks_fact.view.lkml,293,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:task_url,delivery_tasks_fact,,task_url,dimension:column,mechanical,Low,,views/delivery_tasks_fact.view.lkml,41,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:total_delivery_subtasks,delivery_tasks_fact,,total_delivery_subtasks,dimension:column,mechanical,Low,,views/delivery_tasks_fact.view.lkml,305,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_tasks_fact:user_fk,delivery_tasks_fact,,user_fk,dimension:column,mechanical,Low,,views/delivery_tasks_fact.view.lkml,138,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_team_fact_xa:billable_utilisation_pct,delivery_team_fact_xa,,billable_utilisation_pct,dimension:column,mechanical,Low,,views/delivery_team_fact_xa.view.lkml,14,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_team_fact_xa:contact_pk,delivery_team_fact_xa,,contact_pk,dimension:column,mechanical,Low,,views/delivery_team_fact_xa.view.lkml,34,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_team_fact_xa:hours_potentially_billable,delivery_team_fact_xa,,hours_potentially_billable,dimension:column,mechanical,Low,,views/delivery_team_fact_xa.view.lkml,55,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_team_fact_xa:is_current_employee,delivery_team_fact_xa,,is_current_employee,dimension:column,mechanical,Low,,views/delivery_team_fact_xa.view.lkml,61,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_team_fact_xa:is_employee,delivery_team_fact_xa,,is_employee,dimension:derived,mechanical,Low,,views/delivery_team_fact_xa.view.lkml,66,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_team_fact_xa:months_employed,delivery_team_fact_xa,,months_employed,dimension:column,mechanical,Low,,views/delivery_team_fact_xa.view.lkml,87,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:delivery_team_fact_xa:total_billable_hours,delivery_team_fact_xa,,total_billable_hours,dimension:column,mechanical,Low,,views/delivery_team_fact_xa.view.lkml,92,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
